path,label,img_name_no_ext,filepath,filename,md5,CAMID,X,View,zenodo_name,zenodo_link,Sequence,Taxonomic_Name,Locality,Sample_accession,Collected_by,Other_ID,Date,Dataset,Store,Brood,Death_Date,Stage,Sex,Unit_Type,file_type,record_number,species,subspecies,genus,file_url
/fs/ess/PAS2136/Butterfly/Model_Mimic/model_mimic_images_dorsal/Heliconius melpomene ssp. malleti/19N2771_d.png,Heliconius melpomene ssp. malleti,19N2771_d,model_mimic_images/Heliconius melpomene ssp. malleti/19N2771_d.JPG,19N2771_d.JPG,b8d1864e1aac173c65e3ea6cd323d135,19N2771,22869,,0.sheffield.ps.nn.ikiam.batch2.csv,https://zenodo.org/record/4288311,"2,771",Heliconius melpomene ssp. malleti,Ikiam Mariposario,,,P50.53,,Nadeau Sheffield,,IKIAM.P50,,,Female,reared,jpg,4288311,Heliconius melpomene,malleti,Heliconius,https://zenodo.org/record/4288311/files/19N2771_d.JPG
/fs/ess/PAS2136/Butterfly/Model_Mimic/model_mimic_images_dorsal/Heliconius melpomene ssp. malleti/CAM041579_d.png,Heliconius melpomene ssp. malleti,CAM041579_d,model_mimic_images/Heliconius melpomene ssp. malleti/CAM041579_d.JPG,CAM041579_d.JPG,504192093e93bbc81f8d2e2174568d2f,CAM041579,39284,dorsal,0.gmk.broods.all.csv,https://zenodo.org/record/4291095,"41,579",Heliconius melpomene ssp. malleti,Wild Sumaco Hummingbird Trail,,,451,24/06/2018,Heliconiine Butterfly Collection Records from University of Cambridge,Box 204,,,,Male,,jpg,4291095,Heliconius melpomene,malleti,Heliconius,https://zenodo.org/record/4291095/files/CAM041579_d.JPG
/fs/ess/PAS2136/Butterfly/Model_Mimic/model_mimic_images_dorsal/Heliconius melpomene ssp. malleti/19N0528_d.png,Heliconius melpomene ssp. malleti,19N0528_d,model_mimic_images/Heliconius melpomene ssp. malleti/19N0528_d.JPG,19N0528_d.JPG,a265bd893e2b91cff70199930754106c,19N0528,19882,dorsal,0.sheffield.ps.nn.ikiam.batch1.csv,https://zenodo.org/record/4288311,528,Heliconius melpomene ssp. malleti,La Mina Negra,,,M38,26/04/2019,Nadeau Sheffield,,,21/05/2019,,,,jpg,4288311,Heliconius melpomene,malleti,Heliconius,https://zenodo.org/record/4288311/files/19N0528_d.JPG
/fs/ess/PAS2136/Butterfly/Model_Mimic/model_mimic_images_dorsal/Heliconius melpomene ssp. malleti/19N2116_d.png,Heliconius melpomene ssp. malleti,19N2116_d,model_mimic_images/Heliconius melpomene ssp. malleti/19N2116_d.JPG,19N2116_d.JPG,9af682dcaca2709a1eca3eb18af00e9c,19N2116,21615,dorsal,0.sheffield.ps.nn.ikiam.batch2.csv,https://zenodo.org/record/4288311,"2,116",Heliconius melpomene ssp. malleti,Ikiam Mariposario,,,P41.92,,Nadeau Sheffield,,IKIAM.P41,,,Male,reared,jpg,4288311,Heliconius melpomene,malleti,Heliconius,https://zenodo.org/record/4288311/files/19N2116_d.JPG
/fs/ess/PAS2136/Butterfly/Model_Mimic/model_mimic_images_dorsal/Heliconius melpomene ssp. malleti/CAM017268_d.png,Heliconius melpomene ssp. malleti,CAM017268_d,model_mimic_images/Heliconius melpomene ssp. malleti/CAM017268_d.JPG,CAM017268_d.JPG,63b30053ce286e71839326dd5ab42455,CAM017268,4848,dorsal,CAM.coll.images.batch1_v2.csv,https://zenodo.org/record/3082688,"17,268",Heliconius melpomene ssp. malleti,Luz de América Km 11.5,SRS7540408,PAS,,19/03/2010,Patricio Salazar,Box 97,,,,Male,wild,jpg,3082688,Heliconius melpomene,malleti,Heliconius,https://zenodo.org/record/3082688/files/CAM017268_d.JPG
/fs/ess/PAS2136/Butterfly/Model_Mimic/model_mimic_images_dorsal/Heliconius melpomene ssp. malleti/CAM017041_d.png,Heliconius melpomene ssp. malleti,CAM017041_d,model_mimic_images/Heliconius melpomene ssp. malleti/CAM017041_d.JPG,CAM017041_d.JPG,774301e3a1d83267742fe6992be54bf4,CAM017041,4435,dorsal,CAM.coll.images.batch1_v2.csv,https://zenodo.org/record/3082688,"17,041",Heliconius melpomene ssp. malleti,Km43 Sendero Colonia SanVicente ,SRS7540500,CR,,31/01/2010,Patricio Salazar,Box 95,,,,Male,wild,jpg,3082688,Heliconius melpomene,malleti,Heliconius,https://zenodo.org/record/3082688/files/CAM017041_d.JPG
/fs/ess/PAS2136/Butterfly/Model_Mimic/model_mimic_images_dorsal/Heliconius melpomene ssp. malleti/19N2231_d.png,Heliconius melpomene ssp. malleti,19N2231_d,model_mimic_images/Heliconius melpomene ssp. malleti/19N2231_d.JPG,19N2231_d.JPG,4b833acb57d746aa378e10f9593d1fbd,19N2231,21851,dorsal,0.sheffield.ps.nn.ikiam.batch2.csv,https://zenodo.org/record/4288311,"2,231",Heliconius melpomene ssp. malleti,Ikiam Mariposario,,,P41.141,,Nadeau Sheffield,,IKIAM.P41,,,Male,reared,jpg,4288311,Heliconius melpomene,malleti,Heliconius,https://zenodo.org/record/4288311/files/19N2231_d.JPG
/fs/ess/PAS2136/Butterfly/Model_Mimic/model_mimic_images_dorsal/Heliconius melpomene ssp. malleti/CAM010014_d.png,Heliconius melpomene ssp. malleti,CAM010014_d,model_mimic_images/Heliconius melpomene ssp. malleti/CAM010014_d.JPG,CAM010014_d.JPG,96a656d3c3c13d3e27d1189dae2108a4,CAM010014,26227,dorsal,2001_2.broods.batch.1.csv,https://zenodo.org/record/2549524,"10,014",Heliconius melpomene ssp. malleti,,,,,,Heliconiine Butterfly Collection Records from University of Cambridge,Box 37,,,,Male,reared,jpg,2549524,Heliconius melpomene,malleti,Heliconius,https://zenodo.org/record/2549524/files/CAM010014_d.JPG
/fs/ess/PAS2136/Butterfly/Model_Mimic/model_mimic_images_dorsal/Heliconius melpomene ssp. malleti/CAM008158_d.png,Heliconius melpomene ssp. malleti,CAM008158_d,model_mimic_images/Heliconius melpomene ssp. malleti/CAM008158_d.JPG,CAM008158_d.JPG,5af4aeccafdd4b05bb446536ea9aaf01,CAM008158,8762,dorsal,CAM.coll.images.batch5.csv,https://zenodo.org/record/2684906,"8,158",Heliconius melpomene ssp. malleti,Km 119 Baeza - Lago Agrio,,,,23/05/2001,Heliconiine Butterfly Collection Records from University of Cambridge,Box 111,,,,Female,wild,jpg,2684906,Heliconius melpomene,malleti,Heliconius,https://zenodo.org/record/2684906/files/CAM008158_d.JPG
/fs/ess/PAS2136/Butterfly/Model_Mimic/model_mimic_images_dorsal/Heliconius melpomene ssp. malleti/CAM010077_d.png,Heliconius melpomene ssp. malleti,CAM010077_d,model_mimic_images/Heliconius melpomene ssp. malleti/CAM010077_d.JPG,CAM010077_d.JPG,efc29cc0e80ddb1d9b74af14e4f2a60b,CAM010077,26327,dorsal,2001_2.broods.batch.1.csv,https://zenodo.org/record/2549524,"10,077",Heliconius melpomene ssp. malleti,,,,,,Heliconiine Butterfly Collection Records from University of Cambridge,Box 37,,,,Male,reared,jpg,2549524,Heliconius melpomene,malleti,Heliconius,https://zenodo.org/record/2549524/files/CAM010077_d.JPG
/fs/ess/PAS2136/Butterfly/Model_Mimic/model_mimic_images_dorsal/Heliconius melpomene ssp. malleti/19N1867_d.png,Heliconius melpomene ssp. malleti,19N1867_d,model_mimic_images/Heliconius melpomene ssp. malleti/19N1867_d.JPG,19N1867_d.JPG,6f760fec98e90a2ceb0d349759c6687d,19N1867,21143,dorsal,0.sheffield.ps.nn.ikiam.batch2.csv,https://zenodo.org/record/4288311,"1,867",Heliconius melpomene ssp. malleti,Ikiam Mariposario,,,P41.64,,Nadeau Sheffield,,IKIAM.P41,,,Female,reared,jpg,4288311,Heliconius melpomene,malleti,Heliconius,https://zenodo.org/record/4288311/files/19N1867_d.JPG
/fs/ess/PAS2136/Butterfly/Model_Mimic/model_mimic_images_dorsal/Heliconius melpomene ssp. malleti/CAM040264_d.png,Heliconius melpomene ssp. malleti,CAM040264_d,model_mimic_images/Heliconius melpomene ssp. malleti/CAM040264_d.JPG,CAM040264_d.JPG,68cfe7594177ddd766dc96c8294d8004,CAM040264,12144,dorsal,CAM.coll.images.batch8.csv,https://zenodo.org/record/2707828,"40,264",Heliconius melpomene ssp. malleti,Km 119 Baeza - Lago Agrio,,,,30/01/2017,Heliconiine Butterfly Collection Records from University of Cambridge,Box 154,,,,Male,wild,jpg,2707828,Heliconius melpomene,malleti,Heliconius,https://zenodo.org/record/2707828/files/CAM040264_d.JPG
/fs/ess/PAS2136/Butterfly/Model_Mimic/model_mimic_images_dorsal/Heliconius melpomene ssp. malleti/19N2228_d.png,Heliconius melpomene ssp. malleti,19N2228_d,model_mimic_images/Heliconius melpomene ssp. malleti/19N2228_d.JPG,19N2228_d.JPG,f1af31fa5f3503885773746105b733d1,19N2228,21839,dorsal,0.sheffield.ps.nn.ikiam.batch2.csv,https://zenodo.org/record/4288311,"2,228",Heliconius melpomene ssp. malleti,Ikiam Mariposario,,,N41.78,,Nadeau Sheffield,,IKIAM.N41,,,Female,reared,jpg,4288311,Heliconius melpomene,malleti,Heliconius,https://zenodo.org/record/4288311/files/19N2228_d.JPG
/fs/ess/PAS2136/Butterfly/Model_Mimic/model_mimic_images_dorsal/Heliconius melpomene ssp. malleti/CAM040181_d.png,Heliconius melpomene ssp. malleti,CAM040181_d,model_mimic_images/Heliconius melpomene ssp. malleti/CAM040181_d.JPG,CAM040181_d.JPG,ad52f191c65604565b8a959a5e918e68,CAM040181,11992,dorsal,CAM.coll.images.batch8.csv,https://zenodo.org/record/2707828,"40,181",Heliconius melpomene ssp. malleti,"Puni Bocana, lodge",ERS4212717,,,22/01/2017,Heliconiine Butterfly Collection Records from University of Cambridge,Box 153,,,,Male,wild,jpg,2707828,Heliconius melpomene,malleti,Heliconius,https://zenodo.org/record/2707828/files/CAM040181_d.JPG
/fs/ess/PAS2136/Butterfly/Model_Mimic/model_mimic_images_dorsal/Heliconius melpomene ssp. malleti/19N0257_d.png,Heliconius melpomene ssp. malleti,19N0257_d,model_mimic_images/Heliconius melpomene ssp. malleti/19N0257_d.JPG,19N0257_d.JPG,423390fa0ccc59187395ac0b5ccb2fdd,19N0257,19659,dorsal,0.sheffield.ps.nn.ikiam.batch1.csv,https://zenodo.org/record/4288311,257,Heliconius melpomene ssp. malleti,Ikiam Mariposario,,,W8.231,,Nadeau Sheffield,,IKIAM.W8,,,Female,reared,jpg,4288311,Heliconius melpomene,malleti,Heliconius,https://zenodo.org/record/4288311/files/19N0257_d.JPG
/fs/ess/PAS2136/Butterfly/Model_Mimic/model_mimic_images_dorsal/Heliconius melpomene ssp. malleti/19N0098_d.png,Heliconius melpomene ssp. malleti,19N0098_d,model_mimic_images/Heliconius melpomene ssp. malleti/19N0098_d.JPG,19N0098_d.JPG,7d179857001ab70fcdfb9deacb91a415,19N0098,19341,dorsal,0.sheffield.ps.nn.ikiam.batch1.csv,https://zenodo.org/record/4288311,98,Heliconius melpomene ssp. malleti,Ikiam Mariposario,,,W1.32,,Nadeau Sheffield,,IKIAM.W1,,,Male,reared,jpg,4288311,Heliconius melpomene,malleti,Heliconius,https://zenodo.org/record/4288311/files/19N0098_d.JPG
/fs/ess/PAS2136/Butterfly/Model_Mimic/model_mimic_images_dorsal/Heliconius melpomene ssp. malleti/19N0014_d.png,Heliconius melpomene ssp. malleti,19N0014_d,model_mimic_images/Heliconius melpomene ssp. malleti/19N0014_d.JPG,19N0014_d.JPG,b9aa8b9af0b4b1e1a5c64b42f115d1d2,19N0014,19167,dorsal,0.sheffield.ps.nn.ikiam.batch1.csv,https://zenodo.org/record/4288311,14,Heliconius melpomene ssp. malleti,Ikiam Mariposario,,,W1.12,,Nadeau Sheffield,,IKIAM.W1,,,Female,reared,jpg,4288311,Heliconius melpomene,malleti,Heliconius,https://zenodo.org/record/4288311/files/19N0014_d.JPG
/fs/ess/PAS2136/Butterfly/Model_Mimic/model_mimic_images_dorsal/Heliconius melpomene ssp. malleti/CAM041204_d.png,Heliconius melpomene ssp. malleti,CAM041204_d,model_mimic_images/Heliconius melpomene ssp. malleti/CAM041204_d.JPG,CAM041204_d.JPG,e3c3bccebf7af211cd6b33a3d0e76c72,CAM041204,14045,dorsal,CAM.coll.images.batch9.csv,https://zenodo.org/record/2714333,"41,204",Heliconius melpomene ssp. malleti,"Reserva Narupa, bridge",,,,02/08/2018,Heliconiine Butterfly Collection Records from University of Cambridge,Box 179,,,,Male,wild,jpg,2714333,Heliconius melpomene,malleti,Heliconius,https://zenodo.org/record/2714333/files/CAM041204_d.JPG
/fs/ess/PAS2136/Butterfly/Model_Mimic/model_mimic_images_dorsal/Heliconius melpomene ssp. malleti/19N1763_d.png,Heliconius melpomene ssp. malleti,19N1763_d,model_mimic_images/Heliconius melpomene ssp. malleti/19N1763_d.JPG,19N1763_d.JPG,58de799886e90c2a0a8f3c28f859f492,19N1763,20979,dorsal,0.sheffield.ps.nn.ikiam.batch2.csv,https://zenodo.org/record/4288311,"1,763",Heliconius melpomene ssp. malleti,Ikiam Mariposario,,,P40.6,,Nadeau Sheffield,,IKIAM.P40,,,Female,reared,jpg,4288311,Heliconius melpomene,malleti,Heliconius,https://zenodo.org/record/4288311/files/19N1763_d.JPG
/fs/ess/PAS2136/Butterfly/Model_Mimic/model_mimic_images_dorsal/Heliconius melpomene ssp. malleti/19N0575_d.png,Heliconius melpomene ssp. malleti,19N0575_d,model_mimic_images/Heliconius melpomene ssp. malleti/19N0575_d.JPG,19N0575_d.JPG,c6902b26143ab7350fa7b5f6074cbd6f,19N0575,19896,dorsal,0.sheffield.ps.nn.ikiam.batch1.csv,https://zenodo.org/record/4288311,575,Heliconius melpomene ssp. malleti,Ikiam Mariposario,,,P19.32,,Nadeau Sheffield,,IKIAM.P19,,,Female,reared,jpg,4288311,Heliconius melpomene,malleti,Heliconius,https://zenodo.org/record/4288311/files/19N0575_d.JPG
/fs/ess/PAS2136/Butterfly/Model_Mimic/model_mimic_images_dorsal/Heliconius melpomene ssp. malleti/CAM040265_d.png,Heliconius melpomene ssp. malleti,CAM040265_d,model_mimic_images/Heliconius melpomene ssp. malleti/CAM040265_d.JPG,CAM040265_d.JPG,d2f5e6d33c327c4d5b43f7a2a29f1b43,CAM040265,12146,dorsal,CAM.coll.images.batch8.csv,https://zenodo.org/record/2707828,"40,265",Heliconius melpomene ssp. malleti,Km 119 Baeza - Lago Agrio,,,,30/01/2017,Heliconiine Butterfly Collection Records from University of Cambridge,Box 154,,,,Male,wild,jpg,2707828,Heliconius melpomene,malleti,Heliconius,https://zenodo.org/record/2707828/files/CAM040265_d.JPG
/fs/ess/PAS2136/Butterfly/Model_Mimic/model_mimic_images_dorsal/Heliconius melpomene ssp. malleti/19N2038_d.png,Heliconius melpomene ssp. malleti,19N2038_d,model_mimic_images/Heliconius melpomene ssp. malleti/19N2038_d.JPG,19N2038_d.JPG,bab06e5cad376306670664be82ce4ba5,19N2038,21479,dorsal,0.sheffield.ps.nn.ikiam.batch2.csv,https://zenodo.org/record/4288311,"2,038",Heliconius melpomene ssp. malleti,Ikiam Mariposario,,,P41.65,,Nadeau Sheffield,,IKIAM.P41,,,Male,reared,jpg,4288311,Heliconius melpomene,malleti,Heliconius,https://zenodo.org/record/4288311/files/19N2038_d.JPG
/fs/ess/PAS2136/Butterfly/Model_Mimic/model_mimic_images_dorsal/Heliconius melpomene ssp. malleti/19N2235_d.png,Heliconius melpomene ssp. malleti,19N2235_d,model_mimic_images/Heliconius melpomene ssp. malleti/19N2235_d.JPG,19N2235_d.JPG,6a89c9bda97f886fd41e5d874effdbe8,19N2235,21867,dorsal,0.sheffield.ps.nn.ikiam.batch2.csv,https://zenodo.org/record/4288311,"2,235",Heliconius melpomene ssp. malleti,Ikiam Mariposario,,,N43.53,,Nadeau Sheffield,,IKIAM.N43,,,Female,reared,jpg,4288311,Heliconius melpomene,malleti,Heliconius,https://zenodo.org/record/4288311/files/19N2235_d.JPG
/fs/ess/PAS2136/Butterfly/Model_Mimic/model_mimic_images_dorsal/Heliconius melpomene ssp. malleti/19N2259_d.png,Heliconius melpomene ssp. malleti,19N2259_d,model_mimic_images/Heliconius melpomene ssp. malleti/19N2259_d.JPG,19N2259_d.JPG,e7bfba12f52188b6a250f138bf5e52c1,19N2259,21963,dorsal,0.sheffield.ps.nn.ikiam.batch2.csv,https://zenodo.org/record/4288311,"2,259",Heliconius melpomene ssp. malleti,Ikiam Mariposario,,,N42.76,,Nadeau Sheffield,,IKIAM.N42,,,Male,reared,jpg,4288311,Heliconius melpomene,malleti,Heliconius,https://zenodo.org/record/4288311/files/19N2259_d.JPG
/fs/ess/PAS2136/Butterfly/Model_Mimic/model_mimic_images_dorsal/Heliconius melpomene ssp. malleti/19N2681_d.png,Heliconius melpomene ssp. malleti,19N2681_d,model_mimic_images/Heliconius melpomene ssp. malleti/19N2681_d.JPG,19N2681_d.JPG,67b186e1333fb7e8c8967cc6524ccf11,19N2681,22709,,0.sheffield.ps.nn.ikiam.batch2.csv,https://zenodo.org/record/4288311,"2,681",Heliconius melpomene ssp. malleti,Ikiam Mariposario,,,P50.24,,Nadeau Sheffield,,IKIAM.P50,,,Female,reared,jpg,4288311,Heliconius melpomene,malleti,Heliconius,https://zenodo.org/record/4288311/files/19N2681_d.JPG
/fs/ess/PAS2136/Butterfly/Model_Mimic/model_mimic_images_dorsal/Heliconius melpomene ssp. malleti/CAM041174_d.png,Heliconius melpomene ssp. malleti,CAM041174_d,model_mimic_images/Heliconius melpomene ssp. malleti/CAM041174_d.JPG,CAM041174_d.JPG,e5dcaf2434f9a9845df3dd7ff69298a2,CAM041174,13985,dorsal,CAM.coll.images.batch9.csv,https://zenodo.org/record/2714333,"41,174",Heliconius melpomene ssp. malleti,Limoncocha - El Carmen 1,,,,02/07/2018,Heliconiine Butterfly Collection Records from University of Cambridge,Box 179,,,,Male,wild,jpg,2714333,Heliconius melpomene,malleti,Heliconius,https://zenodo.org/record/2714333/files/CAM041174_d.JPG
/fs/ess/PAS2136/Butterfly/Model_Mimic/model_mimic_images_dorsal/Heliconius melpomene ssp. malleti/CS004038_d.png,Heliconius melpomene ssp. malleti,CS004038_d,model_mimic_images/Heliconius melpomene ssp. malleti/CS004038_d.JPG,CS004038_d.JPG,432ec979157021c2babe6161e3531f73,CS004038,14362,dorsal,CAM.coll.images.batch10.csv,https://zenodo.org/record/2813153,"4,038",Heliconius melpomene ssp. malleti,Leticia - Vereda San Jose,ERS4212859,,,08/10/2016,Bogota Collection (Camilo Salazar),,,,,Female,wild,jpg,2813153,Heliconius melpomene,malleti,Heliconius,https://zenodo.org/record/2813153/files/CS004038_d.JPG
/fs/ess/PAS2136/Butterfly/Model_Mimic/model_mimic_images_dorsal/Heliconius melpomene ssp. malleti/19N0153_d.png,Heliconius melpomene ssp. malleti,19N0153_d,model_mimic_images/Heliconius melpomene ssp. malleti/19N0153_d.JPG,19N0153_d.JPG,6936e1df973f226f877201ebcd4755d4,19N0153,19451,dorsal,0.sheffield.ps.nn.ikiam.batch1.csv,https://zenodo.org/record/4288311,153,Heliconius melpomene ssp. malleti,Ikiam Mariposario,,,W7.55,,Nadeau Sheffield,,IKIAM.W7,,,Female,reared,jpg,4288311,Heliconius melpomene,malleti,Heliconius,https://zenodo.org/record/4288311/files/19N0153_d.JPG
/fs/ess/PAS2136/Butterfly/Model_Mimic/model_mimic_images_dorsal/Heliconius melpomene ssp. malleti/CAM041497_d.png,Heliconius melpomene ssp. malleti,CAM041497_d,model_mimic_images/Heliconius melpomene ssp. malleti/CAM041497_d.JPG,CAM041497_d.JPG,f32b8ca70d821abd21082a7d2b89e871,CAM041497,38960,dorsal,0.gmk.broods.all.csv,https://zenodo.org/record/4291095,"41,497",Heliconius melpomene ssp. malleti,Limoncocha - El Carmen 2,,,32,04/06/2018,Heliconiine Butterfly Collection Records from University of Cambridge,Box 203,,,,Male,,jpg,4291095,Heliconius melpomene,malleti,Heliconius,https://zenodo.org/record/4291095/files/CAM041497_d.JPG
/fs/ess/PAS2136/Butterfly/Model_Mimic/model_mimic_images_dorsal/Heliconius melpomene ssp. malleti/CAM041217_d.png,Heliconius melpomene ssp. malleti,CAM041217_d,model_mimic_images/Heliconius melpomene ssp. malleti/CAM041217_d.JPG,CAM041217_d.JPG,5d0f5de73e53d48cd59afc73751673b9,CAM041217,14071,dorsal,CAM.coll.images.batch9.csv,https://zenodo.org/record/2714333,"41,217",Heliconius melpomene ssp. malleti,Mina Negra,,,,02/09/2018,Heliconiine Butterfly Collection Records from University of Cambridge,Box 179,,,,Male,wild,jpg,2714333,Heliconius melpomene,malleti,Heliconius,https://zenodo.org/record/2714333/files/CAM041217_d.JPG
/fs/ess/PAS2136/Butterfly/Model_Mimic/model_mimic_images_dorsal/Heliconius melpomene ssp. malleti/CAM040294_d.png,Heliconius melpomene ssp. malleti,CAM040294_d,model_mimic_images/Heliconius melpomene ssp. malleti/CAM040294_d.JPG,CAM040294_d.JPG,91b4d799cac4f940016ced2573097ddd,CAM040294,12204,dorsal,CAM.coll.images.batch8.csv,https://zenodo.org/record/2707828,"40,294",Heliconius melpomene ssp. malleti,"Baeza - Lago Agrio, Rio Salado",,,,30/01/2017,Heliconiine Butterfly Collection Records from University of Cambridge,Box 154,,,,Female,wild,jpg,2707828,Heliconius melpomene,malleti,Heliconius,https://zenodo.org/record/2707828/files/CAM040294_d.JPG
/fs/ess/PAS2136/Butterfly/Model_Mimic/model_mimic_images_dorsal/Heliconius melpomene ssp. malleti/CAM041220_d.png,Heliconius melpomene ssp. malleti,CAM041220_d,model_mimic_images/Heliconius melpomene ssp. malleti/CAM041220_d.JPG,CAM041220_d.JPG,a69be8629584838c4a68e5dc956ace68,CAM041220,14077,dorsal,CAM.coll.images.batch9.csv,https://zenodo.org/record/2714333,"41,220",Heliconius melpomene ssp. malleti,Mina Negra,,,,02/09/2018,Heliconiine Butterfly Collection Records from University of Cambridge,Box 179,,,,Male,wild,jpg,2714333,Heliconius melpomene,malleti,Heliconius,https://zenodo.org/record/2714333/files/CAM041220_d.JPG
/fs/ess/PAS2136/Butterfly/Model_Mimic/model_mimic_images_dorsal/Heliconius melpomene ssp. malleti/19N0683_d.png,Heliconius melpomene ssp. malleti,19N0683_d,model_mimic_images/Heliconius melpomene ssp. malleti/19N0683_d.JPG,19N0683_d.JPG,adfd688c84da1c979e3799122a0323f2,19N0683,19976,dorsal,0.sheffield.ps.nn.ikiam.batch1.csv,https://zenodo.org/record/4288311,683,Heliconius melpomene ssp. malleti,Ikiam Mariposario,,,M38.48,,Nadeau Sheffield,,IKIAM.M38,,,Female,reared,jpg,4288311,Heliconius melpomene,malleti,Heliconius,https://zenodo.org/record/4288311/files/19N0683_d.JPG
/fs/ess/PAS2136/Butterfly/Model_Mimic/model_mimic_images_dorsal/Heliconius melpomene ssp. malleti/19N0000_d.png,Heliconius melpomene ssp. malleti,19N0000_d,model_mimic_images/Heliconius melpomene ssp. malleti/19N0000_d.JPG,19N0000_d.JPG,33187605d9ab121a2d2e7b38c09a2b97,19N0000,19139,dorsal,0.sheffield.ps.nn.ikiam.batch1.csv,https://zenodo.org/record/4288311,0,Heliconius melpomene ssp. malleti,Wild sumaco 2,,,W1,13/11/2018,Nadeau Sheffield,,,06/01/2019,,,,jpg,4288311,Heliconius melpomene,malleti,Heliconius,https://zenodo.org/record/4288311/files/19N0000_d.JPG
/fs/ess/PAS2136/Butterfly/Model_Mimic/model_mimic_images_dorsal/Heliconius melpomene ssp. malleti/19N0084_d.png,Heliconius melpomene ssp. malleti,19N0084_d,model_mimic_images/Heliconius melpomene ssp. malleti/19N0084_d.JPG,19N0084_d.JPG,503399a6d4060519da007d8da4d384ef,19N0084,19313,dorsal,0.sheffield.ps.nn.ikiam.batch1.csv,https://zenodo.org/record/4288311,84,Heliconius melpomene ssp. malleti,Ikiam Mariposario,,,W1.51,,Nadeau Sheffield,,IKIAM.W1,,,Female,reared,jpg,4288311,Heliconius melpomene,malleti,Heliconius,https://zenodo.org/record/4288311/files/19N0084_d.JPG
